candidate_type	file_path	symbol_or_line	matched_keyword	evidence	likely_role	confidence	risk_level	recommended_action	notes
unknown_candidate	data/design/runtime_loader_negative_fixtures/schema_fingerprint_mismatch/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unknown_runtime_file/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/unsafe_runtime_path/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/design/runtime_loader_negative_fixtures/valid_control/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/narrative/mvp_compressed_narrative.json	line:81	获得	"""effect"": ""造成 12 伤害，获得 2 势"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:12	reward	"""reward_plan_id"": ""rw_prologue_01"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:2	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:23	reward	"""reward_profile"": ""tutorial"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:24	reward	"""martial_xp_reward"": ""3"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:25	reward	"""weapon_xp_reward"": ""0"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:26	reward	"""military_merit_reward"": ""0"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:3	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/battle_reward.json	line:5	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:13	reward	"""runtime_domain"": ""battle_reward"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:14	reward	"""artifact_id"": ""generated_battle_reward_plan"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:15	reward	"""runtime_path"": ""data/runtime/content_engine/battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:16	reward	"""file_name"": ""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:25	reward	"""source_design_path"": ""data/design/generated_battle_reward_plan.tsv"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:3	reward	"""generated_by"": ""tools/content_engine/runtime_battle_reward_hydrator.py"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	data/runtime/content_engine/runtime_manifest.json	line:8	reward	"""battle_reward.json"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/auto_battle_sampler_foundation.gd	_resolution_order	settlement	if settlement_mode == MODE_REACTIVE_ID:	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/auto_battle_sampler_foundation.gd	_resolve_sampler_exchange	settlement	if settlement_mode != MODE_REACTIVE_ID:	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/auto_battle_sampler_optimization.gd	run_batch	settlement	"aggregate[""settlement_mode""] = str(options.get(""settlement_mode"", MODE_REACTIVE_ID))"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/auto_battle_sampler_report.gd	format_report	settlement	"return ""样本:%d  模式:%s  压力:%s  平均回合:%.1f\n%s胜:%.1f%%  %s胜:%.1f%%  平:%.1f%%\n平均余血: %s %.1f / %s %.1f\n%s死亡回合: %s  %s死亡回合: %s\n崩势: 总%d  %s %.0f%%@%s  %s %.0f%%@%s\n压力触发: 边界%d  稳势%d\n击退:%d 拉近:%d 自移:%d\n命中: %s%d / %s%d\n结论: %s\n距离分布: %s"" % [int(result.get(""sample_count"", 0)), str(result.get(""settlement_mode"", MODE_REACTIVE_ID)), str(result.get(""pressure_profile"", PRESSURE_NONE)), float(result.get(""avg_turns"", 0.0)), player_label, float(result.get(""player_win_rate"", 0.0)) * 100.0, enemy_label, float(result.get(""enemy_win_rate"", 0.0)) * 100.0, float(result.get(""draw_rate"", 0.0)) * 100.0, player_label, float(result.get(""avg_player_hp"", 0.0)), enemy_label, float(result.get(""avg_enemy_hp"", 0.0)), player_label, _format_optional_turn(float(result.get(""avg_player_death_turn"", 0.0))), enemy_label, _format_optional_turn(float(result.get(""avg_enemy_death_turn"", 0.0))), int(result.get(""break_total"", 0)), player_label, float(result.get(""player_break_rate"", 0.0)) * 100.0, _format_optional_turn(float(result.get(""avg_player_first_break_turn"", 0.0))), enemy_label, float(result.get(""enemy_break_rate"", 0.0)) * 100.0, _format_optional_turn(float(result.get(""avg_enemy_first_break_turn"", 0.0))), int(result.get(""pressure_edge_total"", 0)), int(result.get(""break_resist_total"", 0)), int(result.get(""push_total"", 0)), int(result.get(""pull_total"", 0)), int(result.get(""self_move_total"", 0)), player_label, int(result.get(""player_hits"", 0)), enemy_label, int(result.get(""enemy_hits"", 0)), format_balance_conclusion(result), _format_distance_ratio(result.get(""distance_ratio"", {}))]"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/auto_battle_sampler_simulation.gd	run_single	settlement	var sim: Dictionary = _resolve_sampler_exchange(p, e, p_card, e_card, order, settlement_mode)	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_context_bridge.gd	fallback_mapping	reward	"""reward"": {""jun_gong"": 1, ""qing_wang"": 0, ""clues"": 1}"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_context_bridge.gd	with_current_player_role	result	"result[""player_profile""] = profile.duplicate(true)"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_core_catalog.gd	_build_catalog	reward	"_ready_card(""reward_guard"", ""铁壁"", ""纯粹追求稳固格挡。"", 1, 3, 2, CardData.ROLE_GUARD, 0, 0, 0, 8)"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_core_catalog.gd	reward_pool	reward	reward_pool = [	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。（seed）
unknown_candidate	scripts/battle_controller_core_result_overlay.gd	line:1	rewards	"extends ""res://scripts/battle_controller_core_session_rewards.gd"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_core_round_resolution.gd	_resolve_round	结算	"_log(""[b]结算跳过：[/b] 无法识别行动方。"")"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_core_session_rewards.gd	_show_role_selection	获得	"""[b]这版原型只做枪手与刀客。[/b]\n\n当前规则：当一方的势在本回合被削到 0 时，其将在下一回合崩势：无法行动，且受击伤害翻倍。打崩对手的一方，会在该回合获得一次连招窗口；若其打出的下一招接上已解锁的职业连招起手，则会自动连段。"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_core_state.gd	reward_pool	reward	var reward_pool: Array[CardData] = []	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_break_preview.gd	_effect_preview_text	结算	"lines.append(""[b]顺序结算预览[/b]"")"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_hot_tuning_profile_collect.gd	_all_runtime_cards	reward	cards.append(reward_card)	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_hot_tuning_sampler_core.gd	_current_sampler_settlement_mode	settlement	"return str(get(""settlement_mode_id""))"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_hot_tuning_sampler_core.gd	_sample_number_config	settlement	"""settlement_mode"": _current_sampler_settlement_mode(),"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_narrative_context_apply.gd	_apply_battle_loadout_once	settlement	"set(""settlement_mode_id"", settlement_mode)"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_narrative_context_foundation.gd	_story_loader_card_catalog	reward	return NarrativeStoryBattleLoader.build_card_catalog(fighter_catalog, reward_pool)	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_narrative_context_loadout.gd	_resolve_battle_loadout	settlement	"""settlement_mode"": settlement_mode,"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_preview_formatter.gd	line:3	settlement	# Pure formatter/simulator helper for reactive settlement-mode threat preview.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_preview_formatter.gd	threat_preview_text	result	"lines.append(""敌方威胁：%s / %s / 伤%d / 势-%d / 结算距离 %d"" % [enemy_card.display_name if enemy_card != null else ""无"", range_text_safe(str(result.get(""enemy_range_after_player"", CombatResolver.RANGE_NONE))), int(result.get(""enemy_damage"", 0)), int(result.get(""enemy_break"", 0)), int(result.get(""final_distance_before_enemy"", 0))])"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_round_flow.gd	_try_apply_reactive_enemy_pre_move	result	var result: Dictionary = BattleEffectApplierForSettlement.apply_reactive_enemy_pre_move(state_machine, player, enemy, enemy_intent, _reactive_pre_move_round)	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_round_flow.gd	_unhandled_input	settlement	toggle_visual_settlement_mode()	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_round_flow.gd	line:3	settlement	# Reactive settlement-mode round flow.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_reactive_round_flow.gd	line:8	settlement	# battle_controller_visual_settlement_mode.gd.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_settlement_mode.gd	_mode_status_suffix	settlement	"text += ""\n结算模式：%s（%s）"" % [state_machine.settlement_mode_label(), state_machine.settlement_mode_id()]"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_settlement_mode.gd	_mode_status_suffix	结算	"text += ""\n反应式规则：敌方先移动并亮意图；玩家响应后先结算；若打出崩势，敌方本回合攻击中断。"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_settlement_mode.gd	line:3	settlement	# Thin final UI glue for reactive settlement mode.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_settlement_mode.gd	line:8	settlement	# settlement-mode status/preview text and keeps actor glows / intent bubbles in	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_battle_result_confirm_button	result	var _battle_result_confirm_button: Button	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_battle_reward_choices	reward	var _battle_reward_choices: Array[CardData] = []	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_effect_preview_text	结算	"lines.append(""[b]顺序结算预览[/b]"")"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_on_battle_result_confirm_pressed	result	func _on_battle_result_confirm_pressed() -> void:	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。（seed）
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_reactive_threat_preview_text	result	"lines.append(""敌方已落位：%s，当前距离 %d"" % [_slot_label_safe(enemy.position), int(result.get(""initial_distance"", 0))])"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_refresh_ui	result	_try_auto_return_after_battle_result()	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	_selected_battle_reward_card_id	reward	"var _selected_battle_reward_card_id := """""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_return.gd	line:1	settlement	"extends ""res://scripts/battle_controller_visual_settlement_mode.gd"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	_add_story_encounter_button	settlement	"var mode: String = str(row.get(""settlement_mode"", ""symmetric""))"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	_on_story_selection_back_pressed	clear	SettlementNarrativeBattleContext.clear()	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	_ready	settlement	_apply_visual_settlement_mode()	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	_show_story_encounter_selection	结算	"overlay_body.text = ""选择一场 story_battles.json 中的战斗配置。每场会自动加载敌我模板、数值、卡组、结算模式和压力规则；剧情入口也复用同一套配置。\n\n当前页签：%s（%d 场）。实装页用于正式剧情/可交付战斗；未实装页保留教学、压力、演示和兜底测试。%s"" % [_story_encounter_tab_label(_story_encounter_tab_id), int(counts.get(_story_encounter_tab_id, 0)), validation_text]"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	line:19	settlement	"@export_enum(""symmetric"", ""reactive"") var settlement_mode_id: String = ""reactive"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	line:3	settlement	# Story-battle selection and settlement-mode base layer.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	line:6	settlement	# player/opponent template assignment, and base settlement-mode switching.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_story_selection.gd	line:8	settlement	# battle_controller_visual_settlement_mode.gd.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_controller_visual_ui_state.gd	_show_role_selection	获得	"""[b]这版原型只做枪手与刀客。[/b]\n\n当前规则：当一方的势在本回合被削到 0 时，其将在下一回合崩势：无法行动，且受击伤害翻倍。打崩对手的一方，会在该回合获得一次连招窗口；若其打出的下一招接上已解锁的职业连招起手，则会自动连段。"","	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_profile_builder.gd	martial_reward_cards_for_level	reward	"6: rewards.append(""reward_guard"")"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/battle_profile_builder.gd	martial_reward_cards_for_level	rewards	"2: rewards.append(""spear_retreat_sting"")"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/content_engine_runtime_gate.gd	line:9	reward	"""battle_reward.json"": true,"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/content_engine_runtime_loader.gd	line:8	reward	"""battle_reward.json"": true,"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/battle_reward_runtime_adapter.gd	RUNTIME_REWARD_PATH	reward	"const RUNTIME_REWARD_PATH := ""res://data/runtime/content_engine/battle_reward.json"""	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/battle_reward_runtime_adapter.gd	_build_output	reward	"""selected_reward_runtime_effective"": false,"	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/battle_reward_runtime_adapter.gd	resolve_reward	reward	var runtime_result := _read_json_dict(RUNTIME_REWARD_PATH)	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/canonical_battle_reward_runtime.gd	empty_reward	reward	static func empty_reward() -> Dictionary:	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/canonical_battle_reward_runtime.gd	line:3	reward	# Pure battle reward helper for canonical narrative controllers.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/canonical_battle_reward_runtime.gd	line:5	rewards	# This helper calculates narrative variable rewards and player growth rewards.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/canonical_battle_reward_runtime.gd	reward_from_context_or_node	reward	if not formal_reward.is_empty():	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/canonical_map_runtime.gd	default_map_reward_for_node	reward	static func default_map_reward_for_node(node: Dictionary) -> Dictionary:	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/focus_ending_settlement_view.gd	ensure_popup	settlement	c.ending_settlement_layer.anchor_top = 0.0	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
unknown_candidate	scripts/narrative/focus_ending_settlement_view.gd	line:3	settlement	# Ending settlement popup for the focused narrative UI.	可能只是 UI 文案或无关匹配	low	low	保留观察，不作为首批接入点。	后续按上下文二次人工筛选。
